Underlying,Call TSL,Put TSL,Total Return,2021 Return,2022 Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
NIFTY,150,250,-11.84,-0.26,-3.49,-5.27,-2.82,-3.73,2.01,5,10,-5.35,6.86,0.74,-0.99,-0.09,72,66,21,25
NIFTY,150,50,-17.45,-1.29,7.59,-21.05,-2.69,-4.88,3.9,6,5,-10.51,9.87,1.45,-1.37,-0.13,61,77,20,26
NIFTY,150,60,-17.79,0.2,4.86,-22.96,0.11,-5.03,3.71,6,5,-11.02,8.97,1.39,-1.26,-0.13,59,79,21,25
NIFTY,150,70,-9.11,0.82,9.73,-22.2,2.54,-3.49,3.59,8,5,-11.9,8.12,1.21,-1.2,-0.07,65,73,24,22
NIFTY,150,80,-9.28,1.29,7.25,-20.48,2.66,-3.57,3.41,7,5,-11.63,7.51,1.1,-1.17,-0.07,67,71,25,21
NIFTY,150,90,-6.77,3.78,5.63,-19.05,2.86,-3.23,3.21,7,7,-11.48,6.79,0.98,-1.11,-0.05,70,68,26,20
NIFTY,160,100,-8.43,2.92,2.19,-14.94,1.4,-3.58,3.08,7,5,-10.31,5.91,0.96,-1.05,-0.06,68,70,25,21
NIFTY,160,110,-7.57,2.5,-0.73,-9.51,0.17,-3.29,2.97,4,5,-5.08,4.41,0.97,-0.99,-0.05,66,72,23,23
NIFTY,160,120,-6.91,4.77,-0.29,-9.38,-2.01,-3.33,2.76,4,7,-5.31,4.45,0.85,-1.01,-0.05,71,67,23,23
NIFTY,160,130,-7.33,4.97,-0.27,-8.3,-3.72,-2.51,2.67,7,7,-4.46,4.23,0.83,-0.99,-0.05,71,67,23,23
NIFTY,160,140,-10.35,3.62,-1.07,-8.44,-4.46,-2.55,2.55,8,7,-5.42,3.85,0.76,-1.04,-0.08,74,64,23,23
NIFTY,160,150,-9.09,2.47,-1.2,-6.34,-4.02,-2.39,2.38,3,7,-3.34,3.55,0.74,-1.03,-0.07,75,63,24,22
NIFTY,160,160,-11.32,1.56,-1.3,-7.07,-4.51,-3.07,2.24,4,7,-3.56,4.17,0.76,-1.03,-0.08,73,65,23,23
NIFTY,160,170,-15.34,0.26,-3.67,-6.65,-5.28,-3.17,2.12,4,7,-3.67,4.25,0.71,-1.06,-0.11,74,64,23,23
NIFTY,160,180,-15.67,1.49,-5.41,-7.06,-4.7,-3.19,2.06,4,7,-4.05,5.07,0.71,-1.04,-0.11,73,65,23,23
NIFTY,160,190,-11.9,0.32,-5.54,-5.1,-1.58,-3.24,1.86,4,7,-4.15,4.84,0.71,-0.93,-0.09,71,67,21,25
NIFTY,160,200,-15.12,-1.77,-6.81,-4.85,-1.7,-3.36,1.78,4,7,-4.73,6.77,0.7,-0.97,-0.11,71,67,19,27
NIFTY,160,210,-12.93,-1.85,-6.1,-4.05,-0.93,-3.47,1.91,4,11,-5.12,6.91,0.68,-0.97,-0.09,73,65,21,25
NIFTY,160,220,-13.36,-1.38,-5.96,-3.76,-2.26,-3.83,1.91,5,11,-5.32,7.53,0.69,-0.98,-0.1,73,65,20,26
NIFTY,160,230,-11.49,0.09,-5.17,-3.52,-2.9,-3.83,1.91,5,7,-5.34,6.65,0.72,-0.96,-0.08,72,66,20,26
NIFTY,160,240,-10.98,-0.43,-4.39,-3.81,-2.36,-3.83,1.91,5,7,-5.34,6.87,0.75,-0.96,-0.08,71,67,21,25
NIFTY,160,250,-12.81,-0.78,-4.9,-3.62,-3.5,-3.83,1.91,5,7,-5.34,6.56,0.75,-0.99,-0.09,71,67,21,25
NIFTY,160,50,-18.42,-1.81,6.17,-19.4,-3.38,-5.2,3.9,6,5,-11.41,9.84,1.46,-1.4,-0.13,61,77,18,28
NIFTY,160,60,-18.76,-0.32,3.45,-21.31,-0.58,-5.35,3.71,6,5,-11.92,8.94,1.4,-1.28,-0.14,59,79,20,26
NIFTY,160,70,-10.08,0.3,8.32,-20.55,1.86,-3.42,3.59,8,5,-12.8,8.09,1.21,-1.22,-0.07,65,73,24,22
NIFTY,160,80,-10.25,0.77,5.84,-18.83,1.97,-2.82,3.41,7,5,-12.53,7.48,1.11,-1.19,-0.07,67,71,25,21
NIFTY,160,90,-7.74,3.26,4.22,-17.4,2.18,-3.32,3.21,7,7,-12.38,6.77,1.0,-1.14,-0.06,70,68,27,19
NIFTY,170,100,-8.25,3.95,1.83,-15.75,1.73,-3.85,3.28,7,5,-10.84,6.92,0.99,-1.11,-0.06,69,69,26,20
NIFTY,170,110,-7.38,3.53,-1.09,-10.32,0.5,-3.56,3.27,4,5,-5.22,6.49,0.99,-1.07,-0.05,68,70,23,23
NIFTY,170,120,-6.72,5.79,-0.65,-10.19,-1.68,-3.31,3.05,4,7,-5.45,6.08,0.87,-1.08,-0.05,73,65,23,23
NIFTY,170,130,-7.14,6.0,-0.64,-9.12,-3.39,-2.74,2.95,7,7,-4.74,5.59,0.84,-1.06,-0.05,73,65,23,23
NIFTY,170,140,-10.17,4.65,-1.43,-9.26,-4.13,-2.78,2.55,8,7,-5.7,5.0,0.78,-1.12,-0.07,76,62,23,23
NIFTY,170,150,-8.9,3.5,-1.56,-7.15,-3.69,-2.53,2.46,3,7,-3.63,4.61,0.75,-1.1,-0.06,77,61,24,22
NIFTY,170,160,-11.13,2.59,-1.66,-7.89,-4.18,-3.2,2.61,3,7,-4.08,4.71,0.76,-1.11,-0.08,76,62,23,23
NIFTY,170,170,-15.15,1.29,-4.03,-7.46,-4.95,-3.31,2.26,4,7,-4.19,4.63,0.74,-1.09,-0.11,74,64,23,23
NIFTY,170,180,-15.49,2.52,-5.77,-7.87,-4.37,-3.33,2.07,4,7,-4.21,4.84,0.72,-1.08,-0.11,74,64,24,22
NIFTY,170,190,-11.72,1.35,-5.9,-5.92,-1.25,-3.38,1.98,4,7,-4.25,4.61,0.72,-0.96,-0.08,72,66,21,25
NIFTY,170,200,-14.94,-0.74,-7.17,-5.67,-1.37,-3.5,1.78,4,7,-4.74,6.42,0.71,-1.0,-0.11,72,66,21,25
NIFTY,170,210,-12.74,-0.82,-6.46,-4.87,-0.6,-3.6,1.74,4,11,-5.12,7.48,0.7,-0.98,-0.09,73,65,22,24
NIFTY,170,220,-13.18,-0.35,-6.32,-4.57,-1.93,-3.97,1.74,4,11,-5.32,8.11,0.69,-1.0,-0.1,74,64,21,25
